IdParticipante;IdCodigoIbge;Participante;Endereco;Bairro;Pais;Segmento;Cep
52200465002775;3509007;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PAULICEIA 4680;MORRO GRANDE;;;
102891780006780;2611606;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV GOVERNADOR CARLOS DE LIMA CAVALCANTI 204;BOA VISTA;;;
55459875003660;3515004;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV JOAO PAULO I 1776;TOPICO CENTRO LOGISTICO;;;
638874766713570;3136702;Esta Empresa … SÛ Um Teste;AVENIDA INDEPENDENCIA 3600;CENTRO;;;
638874767785230;3550308;Esta Empresa … SÛ Um Teste;RUA ESTEVAO RIBEIRO GARCIA 30;JARDIM VIRGINIA;;;
802278225004455;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DONA BRIGIDA 740;VILA MARIANA;;;
638874766799595;1302603;Esta Empresa … SÛ Um Teste;AVENIDA MARIO IPIRANGA MONTEIRO 1300;ADRIANOPOLIS;;;
63518685001620;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DA PRATA 748;JARDIM DOS CAMARGOS;;;
1092648180002115;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDAENIDA EID MANSUR 666;PARQUE SAO JORGE;;;
1389906090041370;3205002;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV TALMA RODRIGUES RIBEIRO 1765;PORTAL DE JACARAIPE;;;
395526195001755;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Rua Eurico Fonseca dos Santos 53;Xaxim;;;
638874767832900;4204608;Esta Empresa … SÛ Um Teste;AVENIDA JORGE ELIAS DE LUCCA 677;NOSSA SENHORA DA SALETE;;;
114068745001635;3162005;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R BENEDITO AUGUSTO RODIGUES 51;CENTRO;;;
27545355022365;3518701;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA MARECHAL DEODORO DA FONSECA 885;CENTRO;;;
638874766879080;3513009;Esta Empresa … SÛ Um Teste;RODOVIAOVIA RAPOSO TAVENIDAARES 23600;LAGEADINHO;;;
638874766975065;3305802;Esta Empresa … SÛ Um Teste;AVENIDA FELICIANO SODRE 307;VARZEA;;;
638874766956570;3304557;Esta Empresa … SÛ Um Teste;ESTRADA DO GALEAO 2825;ILHA DO GOVERNARDO;;;
874931370001995;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DO ROCIO 84;VILA OLIMPIA;;;
638874766952925;3550308;Esta Empresa … SÛ Um Teste;RUA PELOTAS 83;VILA MARIANA;;;
205462080002955;4304804;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DOUTOR CARLOS BARBOSA 554;CENTRO;;;
63317985002085;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA CAPITAO JOAO CARLOS 130;NOSSA SENHORA DO O;;;
638874767163390;3534708;Esta Empresa … SÛ Um Teste;AVENIDA LUIZ SALDANHA RODRIGUES 1591;FAZENDA CHUMBEADA;;;
638874767129805;3541000;Esta Empresa … SÛ Um Teste;AVENIDA PRESIDENTE KENNEDY 2600;PRAIA GRANDE;;;
638874767141955;4125506;Esta Empresa … SÛ Um Teste;RUA VINTE E CINCO DE AGOSTO 35;CENTRO;;;
18826065001590;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Rua Gama Cerqueira 52;cambuci;;;
638874767130150;3304557;Esta Empresa … SÛ Um Teste;AVENIDA BRASIL 22155;GUADALUPE;;;
495501600005490;5002704;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA 15 DE NOVEMBRO 310;CENTRO;;;
38372355031590;5002704;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV AFONSO PENA 2386;CENTRO;;;
76287675002100;5300108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";SHIS QL 14;LAGO NORTE;;;
110249730002550;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV AUGUSTO CAMOSSA SALDANHA 55;BARRA DA TIJUCA;;;
638874765051015;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. MARACANA 987;TIJUCA;;;
638874765378285;3550308;Esta Empresa … SÛ Um Teste;AV.PROF.VICENTE RAO 1001;JD PETROPOLIS;;;
638874765433500;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DAS AMERICAS 500;BARRA DA TIJUCA;;;
638874765449730;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DAS AMERICAS 1901;BARRA DA TIJUCA;;;
638874765450750;3304557;Esta Empresa … SÛ Um Teste;AV. BRASIL 5085/5085;BONSUCESSO;;;
638874765587970;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DOM HELDER CAMARA 5474;CACHAMBI;;;
638874765753720;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PARADA PINTO 1940;VL NOVA CACHOEIRINHA;;;
638874765832185;3136702;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. BARAO DO RIO BRANCO 4000;ALTO DOS PASSOS;;;
638874765993615;3548708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA MARECHAL DEODORO 1489;CENTRO;;;
638874766160505;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA BARAO DE SAO FRANCISCO 236;VILA ISABEL;;;
638874766248765;3550308;Esta Empresa … SÛ Um Teste;AVENIDA NACOES UNIDAS, DAS 22540;VILA ALMEIDA;;;
638874766424430;4125506;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DAS TORRES 2950;SAO PEDRO;;;
638874766464525;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. SARGENTO DE MILICIAS 121;PAVUNA;;;
638874766516470;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. ARICANDUVA 5555;JD SANTA TERESINHA;;;
638874766725720;4314902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DIARIO DE NOTICIAS 300;CRISTAL;;;
638874766751940;3518800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA 5306;JARDIM ALBERTINA;;;
638874766782150;1100205;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV RIO MADEIRA 3288;FLODOALDO PONTES PINTO;;;
638874766824135;3550308;Esta Empresa … SÛ Um Teste;AVENIDA FRANCISCO MORATO 555;BUTANTA;;;
638874766950060;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DIREITA 33;CENTRO;;;
638874767008305;5002704;Esta Empresa … SÛ Um Teste;AV. AFONSO PENA 4909;SANTA FE;;;
638874767048250;2925303;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. VINTE E DOIS DE ABRIL 245;CENTRO;;;
638874767054745;2111300;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. COLARES DE MOREIRA, 01;RENASCENCA;;;
638874767207400;2111300;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV DANIEL DE LA TOUCHE 987;COHAMA;;;
638874767352420;2507507;Esta Empresa … SÛ Um Teste;AVENIDA PRESIDENTE EPIT√É¬ÅCIO PESSOA 4550;CABO BRANCO;;;
638874767383065;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DR. JULIO CESAR RIBEIRO DE SOUZA 905;HAUER;;;
638874767398860;3151800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA JO√É¬ÉO PINHEIRO S/N;CENTRO / JARDIM COUNTRY CLUB;;;
638874767477130;3548708;Esta Empresa … SÛ Um Teste;AVENIDA DO TABO√É¬ÉO 2060;SUISSO;;;
638874767500500;3548708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA MARIA SERVIDEI DEMARCHI 1710;DEMARCHI;;;
638874767522520;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ESTRADA DA PEDREIRA S/N;ITAQUERA;;;
638874767554620;5208707;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV PERIMETRAL NORTE S/N, ESQ C;FAZENDA CAVEIRAS;;;
638874767591775;3504008;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV RUI BARBOSA 2120;JARDIM PAULISTA;;;
638874767617290;3303500;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV ABILIO AUGUSTO TAVORA 157;CENTRO;;;
638874767646300;3516200;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DA FRATERNIDADE 311;PARQUE DOS LIMA;;;
638874767717700;2408102;Esta Empresa … SÛ Um Teste;AV. ENGENHEIRO ROBERTO FREIRE 780;CAPIM MACIO;;;
638874767878635;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA RICARDO JAFET 945;VILA SANTA EULALIA;;;
638874767902650;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DOS ESTADOS 6955;SANTA TEREZINHA;;;
638874767916015;3516408;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DOS EXPEDICIONARIOS 77;COMPANHIA FAZENDA BELEM;;;
638874767920095;3106200;Esta Empresa … SÛ Um Teste;AVENIDA CRISTIANO MACHADO 11586;JULIANA;;;
638874767993265;4208906;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA GETULIO VARGAS 268;CENTRO;;;
638874768062220;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";LADEIRA PORTO GERAL ;CENTRO;;;
638874768182505;2610707;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA PE 15 N242 ;CENTRO;;;
638874768207075;2933307;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA OLIVIA FLORES 2500;CANDEIAS;;;
638874768223305;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PRESIDENTE AFFONSO CAMARGO 10;REBOUCAS;;;
33897900002550;3545803;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R PLINIO SALGADO 361;DISTR INDL II;;;
638874767229705;3106200;Esta Empresa … SÛ Um Teste;AVENIDA PORTUGAL 3060;JARDIM ATLANTICO;;;
412665465002445;4314902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R DOUTOR MARIO TOTTA 1460;TRISTEZA;;;
878521950001575;3549805;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA IZIDORO PUPIN 2300;DISTRITO INDUSTRIAL WALDEMAR DE OLI;;;
201373215001650;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AL JAUAPERI 1449;MOEMA;;;
160977180002400;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA CLODOMIRO AMAZONAS 670;VILA OLIMPIA;;;
63235815002550;3538709;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA ANTONIO GRANEIRO LOPES FILHO 205;DISTR INDL UNINORTE;;;
757912950002400;3534401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DUADAUADA 83;BONFIM;;;
178789950001500;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA MIL OITOCENTOS E VINTE E DOIS 763;IPIRANGA;;;
137442825005325;1302603;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA SALVADOR 120;DISTRITO INDUSTRIAL;;;
1103928255008985;4321600;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. JOAO PESSOA 1358;CENTRO;;;
198050340002610;4314902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA ALMIRANTE MARIATH 166;TRISTEZA;;;
12112920002655;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA VISCONTI CAVALCANTI 52;VILA PEREIRA CERCA;;;
38372355013650;3106200;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA LEVINDO LOPES 258;FUNCIONARIOS;;;
60413205054915;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. TAMBORE 341;ALPHAVILLE;;;
874944120002160;3522505;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R JOAO DIAS RIBEIRO 245;SAGR CORACAO D JESUS;;;
297894570010560;4309100;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV BORGES DE MEDEIROS 3088;CENTRO;;;
266894385001500;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV MAJOR SYLVIO DE MAGALHAES PADILHA 5200;JARDIM MORUMBI;;;
38372355777360;4113700;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. HIGIENOPOLIS 1365;CENTRO;;;
297664320001635;4308201;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA MILANO 1803;SAO GOTARDO;;;
655625685162450;3509205;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";V AC NORTE KM 38 (ROD ANHANGUERA) SN;EMPRESARIAL GATO PRETO (JORDANESIA);;;
137442825012900;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ROD PRESIDENTE CASTELO BRANCO 11100;JARDIM MARIA CRISTINA;;;
348839100001905;2611606;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R DA SOLEDADE 293;SOLEDADE;;;
291393525002670;3530607;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R VEREADO R DOUTOR ABILIO DE MELLO PINTO 254;VILA INDUSTR IAL;;;
144414675001845;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R PLINIO DIONISIO DE FREITAS 315;JARDIM SAO ROBERTO;;;
428545440002850;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R JOAO MOURA 366;PINHEIROS;;;
450108525002640;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R MESQUITA 489;VILA DEODORO;;;
55328175012075;3205002;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV CEM S/N;TIMS;;;
186164280002430;3518800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA LAGOA DE DENTRO 190;JARDIN SAO JOAO;;;
335220330002700;5300108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Q SHIS QL 12 CONJUNTO 4 4;SETOR DE HABITACOES INDIVIDUAIS SUL;;;
42839235005400;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA RAIMUNDO PEREIRA DE MAGALHAES 1465;JARDIM IRIS;;;
38372355022305;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV AYRTON SENNA 2200;BARRA DA TIJUCA;;;
38372355025800;4314902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV JOSE BONIFACIO 245;FARROUPILLA;;;
154199325002745;4105805;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA GUILHERME SOCHER 16;ROCA GRANDE;;;
638874765272850;3550308;Esta Empresa … SÛ Um Teste;AV. MORVAN DIAS DE FIGUEIREDO 3177;VILA MARIA;;;
638874765833250;4304606;Esta Empresa … SÛ Um Teste;AV. GETULIO VARGAS, 6700 6700;CENTRO;;;
638874765856485;3550308;Esta Empresa … SÛ Um Teste;RUA MATHEUS LEAO 43;FREGUESIA DO O;;;
638874765916500;4216602;Esta Empresa … SÛ Um Teste;AVENIDA PRES KENNEDY 703;CAMPINAS;;;
638874765382200;3550308;Esta Empresa … SÛ Um Teste;RUA TREZE DE MAIO 1947;PARAISO;;;
11174985002745;4319901;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA BENTO GONCALVES 543;PIQUETE VELHO;;;
24469665001665;3170107;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA SANTA BEATRIZ DA SILVA 1501;SAO BENEDITO;;;
56049315001890;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R ALCIDES RICARDINI NEVES 12;BROOKLIN;;;
615932745003570;2611606;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA PADRE CARAPUCEIRO 777;BOA VIAGEM;;;
429990002370;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV DAS NACOES UNIDAS 12901;BROOKLIN NOVO;;;
26579025003225;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV PIRACEMA 1341;ALPHAVILLE;;;
1031900835001545;3303708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ESTRADAADA FERNANDO 560;VILA SALUTARIS;;;
273927420002535;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Alameda dos Maracatins 1217;Indianopolis;;;
1006065015005400;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R CYRO CORREIA PEREIRA 2400;BLOCO I BLOCO II PARTE SALAS 6 7 E8;;;
138607785001665;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDAENIDA FRANCISO MATARAZZO 404;AGUA BRANCA;;;
313896390011595;5201108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA BRASIL 390;ANDRACEL CENTER;;;
851856585001650;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DORACI 36;BOM RETIRO;;;
638874766942530;3550308;Esta Empresa … SÛ Um Teste;AVENIDA ROBERT KENNEDY 3771;INTERLAGOS;;;
4204095002055;1302603;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Av dos Oitis 1460;distrito industrial II;;;
1011792810002700;3534401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA ANTONIO HENRIQUE LARANJEIRA 44;PQ. INDUSTRIAL MAZZEI;;;
60559095004845;3205309;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. FERNANDO FERRARI 910;Mata da Praia;;;
638874767192985;2704302;Esta Empresa … SÛ Um Teste;AVENIDA FERNANDES LIMA 609;FAROL;;;
213002490002490;1302603;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV ABIURANA 579;DIST INDUSTRIAL;;;
638874767532510;3510609;Esta Empresa … SÛ Um Teste;RUA INOCENCIO SERAFICO 3445;VILA VELOSO;;;
638874765015510;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";PRACA FLORIANO 19;CENTRO;;;
638874765207090;3547809;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. PRESTES MAIA 1400;VL ALPINA;;;
638874765315900;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. LEAO MACHADO 100;PARQUE CONTINENTAL;;;
638874765483990;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. REGENTE FEIJO S/N;VILA REGENTE FEIJO;;;
638874765650715;3513009;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA RAPOSO TAVARES KM 23 S/N;JARDIM DINORAH;;;
638874765795000;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA FELIPE CARDOSO 681;SANTA CRUZ;;;
638874765821100;4314902;Esta Empresa … SÛ Um Teste;AV. NILO PECANHA 2131;CHACARA DAS PEDRAS;;;
638874765878625;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. INTERLAGOS 2255;JD UMUARAMA;;;
638874766215690;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. SAO MIGUEL 1008;VILA MARIETA;;;
638874766343025;3548906;Esta Empresa … SÛ Um Teste;AVENIDA SAO CARLOS 3134;CENTRO;;;
638874766487610;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";TRAVESSA DO OUVIDOR 5;CENTRO;;;
638874766533315;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA URUGUAIANA 174;CENTRO;;;
638874766808340;3534401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV DOS AUTONOMISTAS 1400;319 E 320 2√Ç¬∫ PISO;;;
638874766846005;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV MARIA COELHO AGUIAR 215;JARDIM SAO LUIS;;;
638874766857210;1721000;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV 107 NORTE AVENIDA JUSCELINO KUBITSCHEK SN;PLANO DIRETOR NORTE;;;
638874766919880;4318705;Esta Empresa … SÛ Um Teste;RUA PRIMEIRO DE MARCO 821;CENTRO;;;
638874767172165;3518800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA ENG. ALBERT LEIMER 29;JARDIM SAO GERALDO;;;
638874767188395;4202909;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA ANTONIO HEIL 191;CENTRO;;;
638874767407605;2910800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA GETULIO VARGAS 1795;MUCHILA;;;
638874767472705;3548807;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PRESIDENTE KENNEDY 1050;SANTA PAULA;;;
638874767670600;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA ITAQUERA 3001;JARDIM MARINGA;;;
638874767953335;2307304;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PADRE CICERO 2241;SANTA TEREZA;;;
217023810002145;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA LUIZ DUMAND VILLARES 2078;PARADA INGLESA;;;
46035885008370;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV CAUAXI 223;ALPHAVILLE;;;
26001810007305;3520509;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R ETTORE SOLIANE 222;DISTRITO INDUSTRIAL NOVA ERA;;;
335895195001500;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R DOMINGOS BARBIERI 246;INSTITUTO DE PREVIDENCIA;;;
297894570001500;4305108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA TREZE DE MAIO 1006;CRISTO REDENTOR;;;
495001770022395;2611606;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DO BRUM 485;RECIFE;;;
210417360002400;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R SANTO ANTONIO DE PADUA 13;VILA UNIVERSAL;;;
61024545001575;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R MINAS GERAIS 41;CONSOLACAO;;;
297507465002580;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R CARLOTA LUISA DE JESUS 145;PARQUE SAO JORGE;;;
1085717835015015;3519071;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV DA EMANCIPACAO 5000;PARQUE DOS PINHEIROS;;;
84114855003240;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV CECY 608;TAMBORE;;;
195263175008790;3552205;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV GISELE CONSTANTINO 1870;PQ MORUMBI;;;
22011585004080;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA ITACOLOMI 292;PORTAO;;;
433895235004950;1501402;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ROD BR 316 SN;CASTANHEIRA;;;
638874765579300;3303203;Esta Empresa … SÛ Um Teste;ESTRADA MIRANDELA 21;CENTRO;;;
638874765726315;3550308;Esta Empresa … SÛ Um Teste;RUA ROQUE PETRONI JR 1089;JARDIM ACACIAS;;;
638874766402290;3548500;Esta Empresa … SÛ Um Teste;AVENIDA MARECHAL FLORIANO PEIXOTO 44;GONZAGA;;;
18078225001515;3503208;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R PEDRO JOSE LAROCA 1618;PARQUE IGUATEMI;;;
225482715001575;3523404;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV OSVALDO BERTO 555;PINHAL;;;
1319380110002715;4300604;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Rua Eurico Lara 400;Piratini;;;
331703310002070;3520509;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Rua Safira 693;Recreio Campestre Joia;;;
284774895002235;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Rua Pc Petroria 66;Vila Formosa;;;
1297988070045075;4204251;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA AMBROSIO DALLO 330;CENTRO;;;
79955760001860;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA GAGO COUTINHO 541;BACACHERI;;;
495001770015900;2211001;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA FERNANDO SERAFIM 1782;CENTRO;;;
81566010004770;3201308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ROD GOVERNADOR MARIO COVAS 882;PADRE MATHIAS;;;
495001770013890;1501402;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";TRAVESSA DOUTOR MORAES 121;CENTRO;;;
638874767323260;5103403;Esta Empresa … SÛ Um Teste;AV ISAAC POVOAS 81;POPULAR;;;
638874767307030;3203205;Esta Empresa … SÛ Um Teste;AVENIDA ETORE PEDRONI 235;TRES BARROS;;;
638874765016725;3304557;Esta Empresa … SÛ Um Teste;ESTRADA DO GABINAL 91;FREGUESIA;;;
638874765048600;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R.URUGUAIANA 7;CENTRO;;;
638874765231270;3550308;Esta Empresa … SÛ Um Teste;RUA PROFESSOR VALERIO GIULI 104;MANDAQUI;;;
638874765339405;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DAS NACOES UNIDAS 15187;SANTO AMARO;;;
638874765370050;3550308;Esta Empresa … SÛ Um Teste;AV. PAULISTA 2034;CERQUEIRA CESAR;;;
638874765458475;3550308;Esta Empresa … SÛ Um Teste;R.JOAO CACHOEIRA 899;ITAIM BIBI;;;
638874765487635;4314902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. IPIRANGA 5200;JD BOTANICO;;;
638874765552735;3550308;Esta Empresa … SÛ Um Teste;AV. JOSE MARIA WHITAKER 81;SAUDE;;;
638874765676230;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. REGENTE FEIJO 1739;TATUAPE;;;
638874765919230;3550308;Esta Empresa … SÛ Um Teste;AV. BRIGADEIRO LUIS ANTONIO 3545;JARDIM PAULISTA;;;
638874765984015;3518800;Esta Empresa … SÛ Um Teste;ROD. PRESIDENTE DUTRA KM 397;VARZEA DO PALACIO;;;
638874766029285;2919207;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ESTRADA DO COCO, KM 0 S/N;CENTRO;;;
638874766120410;4314902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. TULIO DE ROSE 80;PASSO DA AREIA;;;
638874766363410;3502804;Esta Empresa … SÛ Um Teste;AV. BRASILIA 1750;JARDIM NOVA IORQUE;;;
638874766367850;5103403;Esta Empresa … SÛ Um Teste;AV. FERNANDO CORREA DA COSTA 2058;JARDIM PETROPOLIS;;;
638874766369050;5103403;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. HISTORIADOR RUBENS DE MENDONCA, 1466;BOSQUE DA SAUDE;;;
638874766388925;4314902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. CRISTOVAO COLOMBO 545;FLORESTA;;;
638874766701420;2408102;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DR. JO√É¬ÉO MEDEIROS FILHO 2395;POTENGI;;;
