IdProduto;Produto;TipoDeProduto;GrupoDeProdutos;FamiliaDeProdutos
1500001404;CALCULADORA DE BOLSO 08DIG ZT-715 ZETA;;;
1500001434;CAVALETE FLIP-CHART 1,80M PINUS;;;
1500001655;GRAMPEADOR METAL 26/6 25FLS 13CM;;;
1500001772;PAPEL FLIP CHART 64X88 C/PICOTE 50FLS;;;
1500001931;PULVERIZADOR DE PRESSAO 1,25LT;;;
1500002168;DISPENSER PAPEL HIGIENICO ROLAO BR;;;
1500002857;BOBINA RELOGIO DE PONTO 57X030M TERMOBAN;;;
1600000506;XICARA CAFE GENOVA C/ PIRES;;;
2400000100;IMPRESSORA HP DESKJET 6840;;;
2400001631;HP LaserJet P2035;;;
1000004318;EMBALAGEM BATATA MEGA;;;
1300002172;JOELHO 1 1/8" COBRE;;;
1300002429;FONTE DE ALIMENTAÃÃO ESTABILIZADA 5 AMPER 12VOLTS;;;
1300002581;KS11-12-X012 BICA PARA TORNEIRA 12" COMPONENT HARDWARE;;;
1300002594;KL50-Y002 BICA DO MICRO SPRAY NSF COMPONENT HARDWARE;;;
1500001574;ETIQ TP12 LARANJA 12MM 210 ETIQ PIMACO;;;
1500001575;ETIQ TP12 VERDE 12MM 210 ETIQ PIMACO;;;
1500001576;ETIQ TP19 AMARELO 19MM 200 ETIQ PIMACO;;;
1500001756;MISTURADOR PARA DETERGENTE (TORNEIRA);;;
1500002962;ETIQUETA RESIDUOS PERIG MOD. LI MCD C/5;;;
2400000268;COMPRESSOR;;;
2500001413;COCA COLA ZERO 5L;;;
SPED318807961;Dioxido Carbono Cil T34 Kg;;;
SPED318886681;Dioxido Carbono Cil T45 Kg;;;
1300002071;CAPACITOR  35 UF - 380V;;;
1300002096;CORREIA A-25;;;
1300002100;CORREIA A-29;;;
1300002103;CORREIA A-32;;;
1300002106;CORREIA A-35;;;
1300002115;CORREIA A-44;;;
1300002250;TUBO ESPONJOSO 1 1/8";;;
13022;COBERTURA MCD LIQUIDA;;;
31187;MOLHO MAIONESE UNILEVER;;;
37788;KETCHUP POUCH NACIONAL;;;
42968;PEPINO FATIADO IMPORTADO;;;
43900;ALFACE CRESPA FOLHA;;;
43904;MIX FOLHAS;;;
44837;CLAS GRILL;;;
POS-59480;Sprit Z P;;;
POS-64933;COLOMISCAR;;;
SPED316778681;Dioxido Carbono Cil K27 Kg;;;
SPED317132151;Dioxido Carbono Cil T34 Kg;;;
SPED317247881;Dioxido Carbono Cil T45 Kg;;;
1000002316;PAO TASTY;;;
1000002373;Embalag. Mc NÃ­fico Bacon;;;
1000004710;PAO CLUBHOUSE BJ CONG;;;
1000004964;COPO FREE REFIL 550 ML 900UN;;;
1000005474;BRINQ BLOCOS SUPER MARIO 150UN;;;
1500001387;CADERNO 1/4 96F ESPIRAL CAPA FLEXIVEL;;;
1600000145;FRIT FRYER CLEANSER POWDER;;;
2400001637;HONORÃRIOS PROFISSIONAIS - PROJETO;;;
SPED315354141;Dioxido Carbono Cil T34 Kg;;;
SPED315477601;Dioxido Carbono Cil T45 Kg;;;
1300001845;ELEMENTO MAT. FILTRANTE 1220 X 1530 MM C/ ALUMINIO;;;
1300002139;FILTRO RABO DE PEIXE;;;
1300002191;MOTOR 3 CV - 3F (EBERLE);;;
1300002290;KIT TESTE PH E CLORO COMPLETO;;;
1500001534;ENV SACO KRAFT NAT 80G 229X324 UN;;;
1300001976;FILTRO TRANSPARENTE PSF20;;;
1600000296;Material de Limpeza;;;
2500000840;AGUA CRYSTAL COPO;;;
1500001580;ETIQUETA DE DEPOSITO BL C/1000 MCD;;;
1500002681;PILHA ALCALINA PALITO AAA MAXPRINT C/2;;;
1000002958;GUARDANAPO EMBALADO 17X40;;;
1300002098;CORREIA A-27;;;
1300002099;CORREIA A-28;;;
1500001974;SUPORTE ARAMADO P/BORRIFADOR WIRE BASKET;;;
SPED327306211;Dioxido Carbono Cil T34 Kg;;;
1000003833;SUPER CANUDO VERMELHO;;;
1000004591;PAO GRAN CHEDDAR FRESCO-FSB;;;
1300000716;CONTROLE DE PORÃÃO REPOSICAO;;;
1300000965;SUB CONJUNTO CHICOTE ELETRICO TMC 7VALV. FRONTAL;;;
1300002194;PASTA FLUXO;;;
1300002704;FILTRO SECADOR ST 164 R  (350X1/2) (EMERSON);;;
1300003170;RODIZIO DE PLACA GIRATORIO GL 414UPN;;;
1600001465;Pulverizador P 5000Â Â  Brudden;;;
2500000845;AGUA 510 ML S/GA;;;
SPED323895662;SUPORTE IMPRESSORA LATERAL ESQUERDA DA MESA DE CONDIMENTAÃÃO;;;
1300001988;FILTRO TELA ALUMINIO 1000 X 700 MM;;;
1300002520;GAXETA GPB SOLDADA PVC M114 PRETO 645X634MM;;;
1300002521;GAXETA GPB SOLDADA PVC M114 PRETO SALADA MCD 388X645MM;;;
1300002525;GAXETA GPB SOLDADA PVC M114 PRETO 575X382MM HORIZONTAL (P/ BEVER. DO MFY);;;
1300002583;K50-0110 MANIPULO DO REGISTRO DA TORNEIRA COMPONENT HARDWARE;;;
1300003148;PLACA CONTROLE TEMPO VIDA PRIMÃRIA TORTAS;;;
1300003154;PLACA CONTROLE TEMPO VIDA SECUNDARIA MESA BREAK;;;
1300003158;PLACA CONTROLE TEMPO VIDA SECUNDARIA MESA ESTOCAGEM;;;
1300003162;PLACA CONTROLE TEMPO VIDA SECUNDARIA CARNES BRANCAS TORTAS FRIT;;;
1500001467;CLIPS N.3 100UN GALVANIZADO BACCHI;;;
1500001976;SUPORTE LT ESCOVA MACIA AZUL;;;
2400000655;REFORMA DA CHAPA CLAM SHELL;;;
SPED321941272;Dioxido Carbono Cil T34 Kg;;;
SPED322300061;Dioxido Carbono Cil T45 Kg;;;
SPED323515504;LUVA DE VINIL TRANSP G PAR;;;
1300002174;LUVA 1 1/8" COBRE;;;
1500002195;GRAMPO 26/6 GALVANIZADO CX/5000;;;
SPED320373341;Dioxido Carbono Cil T45 Kg;;;
1000004950;M&MÂ´S CHOCOLATE 24X18X52G;;;
1000005749;M&M'S CHOC TRITURADO 4X2,5KG;;;
1000005782;BRINQ MULHER/HOMEM ARANHA 150U;;;
1000005783;BRINQ MILES MORALES/AR/NH 150U;;;
1000005784;BRINQ MULHER ARANHA/MILES 150U;;;
1000005785;BRINQ MULHER/PORCO ARANHA 150U;;;
1000005786;BRINQ PORCO ARANHA 150U;;;
1000005787;BRINQ PORCO/HOMEM ARANHA  150U;;;
1000005788;BRINQ MULHER ARANHA/PROWL 150U;;;
1000005789;BRINQ HOMEM ARANHA/MILES 150U;;;
1000005812;CANUDO PAPEL EMBALADO 7200UN;;;
1000005813;CANUDO PAPEL MILKSHAKE 7200UN;;;
1000005815;COPO PLAS 440ML DYNAMIC 900UN;;;
1000005817;OLEO FRITURA AUTO OLEICO;;;
2400001547;HP DeskJet 6940;;;
SPED335587861;Cesta de natal;;;
SPED335587862;Cesta de natal importado;;;
1000004559;PAO INTEGRAL CONG. - CX MB;;;
1000004561;PAO QUARTERÃO CONG. - CX MB;;;
1000004562;PAO REGULAR CONG. - CX MB;;;
1000005344;ETIQUETA WRAP BARBECUE;;;
1000005371;PAO TASTY CONGELADO CX;;;
1000005497;KITKAT 2FNGR BRANCO 1X13KG;;;
1300001215;CHAPAS;;;
1500002118;TELA SANITARIA P/MICTORIO VERMELHA CX/12;;;
1600000882;KAY GRILL CL PAD HOLDER;;;
32936;AGUA CRYSTAL COPO;;;
3502;QUEIJO FATIADO  - 1280 UN;;;
37200;PAO TASTY SECO;;;
38354;LAMINA CAFE DA MANHA - GQP;;;
38355;LAMINA MCDUPLO - GQP;;;
39967;BEBIDA LACTEA CHOCOLATE PAST;;;
40365;FANTA LARANJA 10 LT;;;
POS-57462;CHOCROC M;;;
POS-62541;AbacManP;;;
SPED316812191;Dioxido Carbono Cil K27 Kg;;;
SPED317031981;Dioxido Carbono Cil T45 Kg;;;
SPED317247841;Dioxido Carbono Cil T34 Kg;;;
1000004018;LAMINA ANGUS;;;
1500001274;ALFINETE MAPA N.1 AMARELO C/50 BACCHI;;;
1500001351;BL RELATORIO DESP PETTY-CASH BL 50X3 FLS;;;
1500001503;DISPENSER PAPEL TOALHA 2/3 DOBRAS MCD;;;
1500001631;FITA P/ ROTULADOR M131 12MMX8M PR/TRANS;;;
1500001977;SUPORTE LT ESCOVA MACIA VERMELHA;;;
1500002625;ESTILETE LARGO COM GUIA P-900 SELLER;;;
1500002790;PEN DRIVE 08 GB TITAN PRETO PD601;;;
SPED315354051;Dioxido Carbono Cil T45 Kg;;;
SPED316755031;Dioxido Carbono Cil K27 Kg;;;
SPED316755032;Dioxido Carbono Cil T34 Kg;;;
1500003131;SACO LIXO 060L PR 58X76X0,004 C/100;;;
1300003151;PLACA CONTROLE TEMPO VIDA SECUNDARIA CARNES VERMELHAS;;;
1300003156;PLACA CONTROLE TEMPO VIDA SECUNDARIA CARNE BRANCA TORT;;;
1500003137;COLA BRANCA 90G BIC;;;
2400000893;CONJUNTO DE PRATOS PARA TORTA;;;
1000005523;MOLHO CHEDDAR 15X750G PP;;;
1300002248;TUBO COBRE 5/8;;;
1300002573;MICRO MOTOR WEG 1/40 4P RPM 1330/1540 IP44 230V/50-60HZ 11424106 HELICE NYLON 8" E SUPORTE GALVANIZADO;;;
SPED327306331;Dioxido Carbono Cil T34 Kg;;;
SPED327306611;Dioxido Carbono Cil K27 Kg;;;
SPED327306612;Dioxido Carbono Cil T45 Kg;;;
1300002572;COMPRESSOR TECUMSEH AE4430YGS (AE1198BR) MBP/HBP 1/3HP R134A 220V/60HZ 1PH;;;
1500001930;PROTETOR OFICIO PP F.UNIV.UNID;;;
1500001979;SUPORTE P/BOMBONA DE DILUICAO;;;
2400001430;Monitor HP Maquina Break;;;
1300002177;LUVA COBRE 3/4;;;
1300002245;TUBO COBRE 3/4;;;
1300002615;TAMPA INX P/MARINADOR MCD;;;
1500001477;COFRE BOCA DE LOBO PROJ BANANA BL C/100;;;
SPED322133861;Dioxido Carbono Cil K27 Kg;;;
SPED322263251;Dioxido Carbono Cil T45 Kg;;;
SPED322263252;Dioxido Carbono Cil T34 Kg;;;
SPED323515876;LUVA DE VINIL TRANSP G PAR;;;
1300002629;FILTRO DESCARTAVEL 583 X 500 X 50 MM ( CX C/ 12);;;
1300002673;Camaras Frigorificas (Chicago);;;
1500002672;PEDAL REPOSICAO P/LIXEIRA 60LT;;;
1500002683;COLUNA REPOSICAO P/LIXEIRA 60LT;;;
SPED320373501;Dioxido Carbono Cil T34 Kg;;;
SPED320646021;Dioxido Carbono Cil K27 Kg;;;
1300002394;R-134A (LATA750GR)-ONU-3159 - 1,1,1,2,-TETRAFLUORETANO - CL.RS. 2.2 - EOS-134A;;;
1300002678;GAS R22 C/ 13,6 KG ( KG );;;
SPED318735141;Dioxido Carbono Cil T34 Kg;;;
SPED318886751;Dioxido Carbono Cil K27 Kg;;;
SPED320094901;Dioxido Carbono Cil T45 Kg;;;
1000005241;PAO HAMB BIG MAC 30P;;;
1000000951;EMBALAGEM CHEDDAR;;;
1000005021;FOLHA TEFLON CHAPA TAYLOR 2 PLATEN;;;
1000005368;PAO TASTY CONG - MB;;;
1300000127;Eletrica e Luminarias;;;
1500001490;CONE BRANCO E LARANJA 75CM (MCD);;;
1500001917;PRISMA VERM MCD NR. 0;;;
1500001918;PRISMA VERM MCD NR. 1;;;
1500001920;PRISMA VERM MCD NR. 3;;;
1500001923;PRISMA VERM MCD NR. 6;;;
1500001941;RASPADOR MULTI-USO 10CM;;;
1500001978;SUPORTE LT LIMPA TUDO PROFISSIONAL AZUL;;;
1500001988;TELA SANITARIA COM PEDRA CX C/12;;;
1500002010;VASSOURAO 60CM CB 120CM;;;
1500002323;PURIF DE AR GLADE LEMB DE INFANCIA 360ML;;;
24184;FILET-O-FISH MB;;;
29222;MEIA PROPE;;;
3243;CANUDO;;;
37180;PAO BIG MAC CONG-CX MB;;;
37181;PAO REGULAR CONG-CX MB;;;
37183;PAO QUARTERAO CONG CX MB;;;
40358;CARNE CRISPY CHICKEN 10.08KG;;;
POS-64835;Espanha;;;
POS-65085;BoloLaran;;;
SPED317324741;Dioxido Carbono Cil T45 Kg;;;
1000003023;ETIQUETA CRISPY GRIL PARA SALADA;;;
1000004771;BRINQUEDO REGINA VOGEL;;;
1300002268;VALVULA SOLENOIDE EVS10 - 3/8 R (EMERSON);;;
1300003008;REFIL / CARTUCHO PP 5M DUAS ALTURAS;;;
1500001825;PASTA L A4 CR C/10;;;
1500002158;COLA BRANCA 40G;;;
SPED315154161;Dioxido Carbono Cil T45 Kg;;;
SPED315154162;Dioxido Carbono Cil T34 Kg;;;
1300002445;TELA PERFURADA DE ALUMINIO 1000 X 300 MM;;;
1500001527;ENV PLASTICO OFICIO 0,15 4FURO PCT C/50;;;
1500001546;ESCOVA TANQUE OVAL MADEIRA;;;
1500001585;EXTRATOR GRAMPO ESPATULA ZINCADO CA-111;;;
1500001745;LUVA AMARELA DE PROT PEQUENA PAR;;;
1500001749;LUVA AZUL DE PROT PEQUENA PAR;;;
1500001919;PRISMA VERM MCD NR. 2;;;
1500001925;PRISMA VERM MCD NR. 8;;;
1500002045;ESTILETE LARGO SELLER 611;;;
1500002270;PASTA L A4 VM C/10;;;
1500002404;TESOURA USO GERAL 21CM;;;
1500002913;SACO LIXO 020L PR 50X53X0,004 C/100 MCD;;;
1500002944;NIQUELEIRA MG 21 MENNO;;;
1500002947;KIT ESPREMEDOR (MANUTENCAO) MCD;;;
1500003083;COLETOR DE LIXO C/DIVISORIAS E PEDAL 30L BR;;;
1500003087;COLUNA REPOSICAO P/LIXEIRA 60LT;;;
1500003125;PILHA ALCALINA MEDIA C MAXPRINT C/2;;;
1600000322;EQUIPAMENTOS PARA PRODUÃÃO;;;
2500000979;FANTA LARANJA PET 2L CX6;;;
1300002639;FILTRO DESCARTAVEL 500 X 625 X 50 MM;;;
1500001921;PRISMA VERM MCD NR. 4;;;
1500001922;PRISMA VERM MCD NR. 5;;;
1500002020;BL PLANO CHAO DRIVE-THRU TJ CZ 62F MCD;;;
1500002308;PINCEL RETROPROJ PT PTA 2MM RADEX;;;
1500002813;CAIXA DE SOM MINI BLACK PIANO 3W RMS USB;;;
1500003136;CANETA ESF 1,0 PT CRISTAL BIC;;;
1500003153;PEN DRIVE 64 GB TWIST PD590;;;
1300002538;PUXADOR EM ABS C/10% POLICARBONATO;;;
1300002579;D10-X014 PENEIRA DA VALVULA DE ESGOTO S/S 3-1/2" COMPONENT HARDWARE;;;
1500001394;CADERNO UNIV 096FLS ESP C.DURA ZIP;;;
1500001415;CANETA ESF PT 1,0 CRISTAL BIC;;;
1500001421;CANETA HIDR AZ 2,0 OFFICE PEN PILOT;;;
1500001942;REFIL BORRACHA P/RODO DE ALUMINIO 40CM;;;
1500001957;RODA 3 POL COMPLETA P/COJUNTO DOBLO (ESPREMEDOR);;;
1500002211;LUSTRA MOVEIS 200ML;;;
1500003129;SACO LIXO 105L PR 75X100X0,004 C/100 MCD;;;
SPED327388815;LUVA DE VINIL TRANSP G PAR;;;
1000003441;ETIQUETA DUPLA CHEC DRIVE THRU;;;
1000005684;BEBEIDA LACTEA BAUNILHA - 20 L;;;
1500001292;ARQ MORTO PAP OF 350X135X240;;;
1500001612;FITA CREPE 48MM X 50M 2352 INDUSTRIAL 3M;;;
1500001719;LAMINA DE BORRACHA P/LIMPADOR DE VIDROS;;;
1500001738;LAVADOR DE VIDROS BASE+LUVA 35CM;;;
1500002040;CORRETIVO LIQUIDO 18ML A BASE AGUA BIC;;;
1000005034;HEBT 5V BELT KITS;;;
1300003045;PRANCHETA DE ANOTADOR VERMELHA;;;
1300003114;SUPORTE PARA CALENDARIO DE MANUTENCAO PREVENTIVA;;;
1500001545;ESCOVA P/ALTA TEMPERATURA LONGLIFE B C/2;;;
1500001721;LAMINA P/RASPADOR MULTI-USO C/10;;;
1500002349;PRISMA VERM MCD NR. 7;;;
1500002609;ESTILETE LARGO EMBORRACHADO PROF. P-700;;;
1500002914;SACO LIXO 040L PR 60X60X0,004 C/100 MCD;;;
1500002917;GIZ DE CERA FINO 12 CORES + 3 NEON CX COM 24 ESTOJOS;;;
SPED3252539352;LUVA DE VINIL TRANSP G PAR;;;
1000001969;COLHER TOP SUNDAE;;;
1000002833;CONC. LIQ. P/BEBIDA DE UVA;;;
1000003597;COPO 110 ML CAFE;;;
1000004803;BRINQUEDO PORCO PEAO 150UN;;;
1000005017;COBERTURA CHOCOLATE 6 X 2,5KG EXP;;;
1000005336;QUEIJO FATIADO;;;
1000005534;CASCAO STER BOM CX 240UN;;;
1300002501;CHAVE TECLA NEON MAR GIRIUS 14.123 15A 120V;;;
1300003128;SUPORTE PARA CLP  CAL.DE LIMPEZA PLANEJADA;;;
1300003363;DISPENSADOR DE COPOS DIXIE PARA CONDIMENTOS;;;
1500001461;CHAVEIRO C/ ETIQUETA C/24 UN 930 ACRINIL;;;
1500001882;PINCEL RETROPROJ AZ PTA 2MM PILOT;;;
1500002086;PASTA L A4 AZ C/10;;;
1500002423;SUPORTE P/PAPEL HIG S/TAMPA MC DONALDS;;;
1500002792;MOUSE USB PT CLASSIC BOX MO179;;;
SPED322215501;Dioxido Carbono Cil T45 Kg;;;
SPED323515494;LUVA DE VINIL TRANSP G PAR;;;
1000004795;BRINQUEDO RED CBÃA QUENT 150UN;;;
1300002298;MANTA FILTRANTE G3 1,20 X 10 METROS;;;
1300002304;FILTRO DESCARTAVEL 500 X 500 X 50 MM;;;
2400000660;REFORMA DA MÃQUINA DE TWIN TWIST;;;
SPED320153571;Dioxido Carbono Cil T34 Kg;;;
SPED320447641;Dioxido Carbono Cil T45 Kg;;;
1000000304;PAO REGULAR CONG-CX;;;
1000005341;QUEIJO EMENTAL EXPORTACAO;;;
1000005402;PAO AREPA CONGELADO;;;
1300001197;CONJ DE MANG P/ MANIFOLD DE 1,80 MTS;;;
1300001389;BLOCO PROTOCOLO ATESTADO MEDICO 3 VIAS MCDO;;;
1300002293;FILTRO DESCARTAVEL 500 X 500 X 50 MM ( CX C/ 12);;;
1500001890;PONTEIRA P/EXTENCOES TELESCOPICAS;;;
1500001926;PRISMA VERM MCD NR. 9;;;
1500002948;RODO P/LIMPEZA VIDROS 2 EM 1 35CM S/CABO;;;
1500003031;MEMBRANA TIMER 6 CANAIS;;;
SPED318915361;Dioxido Carbono Cil T45 Kg;;;
1000004658;PAPEL HIGIENICO PEQUENO CMPC;;;
1300003071;SUPORTE PARA FICHAS DE ESCALA DE ABERTURA;;;
1300003074;SUPORTE PARA FICHAS DE ESCALA DE FECHAMENTO;;;
1300003098;PRESILHA PARA CRACHA;;;
1300003110;SUPORTE PARA FOLHA A3;;;
1500001724;LAPIS COR 12 CORES REDONDO INTEIRO;;;
1500002028;CADERNO 1/4 96FLS ESPIRAL C.FLEXIVEL;;;
1500002393;QUADRO CORTICA 60X90 MOLD ALUM;;;
1500002860;BOBINA RELOGIO DE PONTO 57X300M TERMOBAN;;;
1500002920;FLEXÃVEL DE ALUMÃNIOÂ  6" X 6000 MM;;;
SPED318369631;Dioxido Carbono Cil T45 Kg;;;
1300000503;UNIÃO REDUTORA 3/8 X 1/4;;;
1300000576;ALICATE LACRADOR  DE TUBO ( PC );;;
1300000584;CURVADOR DE COBRE 1/4, 5/16, 3/8;;;
1300000592;CARGA P/ TURBO TORCH  AMARELA ( PC );;;
1300002482;FLUXO SOLDA PRATA 100G;;;
15338;QUEIJO RALADO;;;
24185;FILET-O-FISH BRASLO;;;
39412;MOLHO NUGGETS BARBECUE;;;
SPED317247851;Dioxido Carbono Cil K27 Kg;;;
1000003383;LEITE DESNATADO;;;
1000004169;DANONINHO PETIT SUISSE 42,5G;;;
1000004266;EMB CHICKEN SUPREME;;;
1300002077;CHAVE CATRACA;;;
1300002126;CORTADOR DE TUBO MINI;;;
1300002193;ORIFÃCIO P/ VALVULA EXP.  (ALCO);;;
1500001530;ENV SACO BRANCO 90G 310X410 UN (MCCAL);;;
1500002217;LUVA AMARELA DE PROTECAO M DA299 CA15532;;;
SPED315531321;Dioxido Carbono Cil T34 Kg;;;
1000005673;ETIQUETA MC DELIVERY 2000UN;;;
1500001422;CANETA HIDR AZ 850 PILOT COLOR;;;
1500002963;SAPATO 34 STICKY SHOE PRETO CA 27891;;;
1500003048;FILME TRANSPARENTE COM CANOPLA 100 MTS DE FILME MCD;;;
1500003165;REFIL PONTA DOBRADA 330G AZUL;;;
1500003166;REFIL PONTA DOBRADA 330G VERDE;;;
2500000978;COCA-COLA LATA 350ML CX12 LISO;;;
2500001138;COCA ZERO LT12 LISO;;;
2500001451;DV NECTAR UVA S/ACUCAR 290ML CX 06UN;;;
2500001452;DEL VALLE NECTAR MARACUJA LATA 290ML 6UN;;;
1300002557;SONDA TEMP.TCJ F.VIDRO2F 1,5M EC-SND2302;;;
1300002604;DOBRADICA INOX PARA OVERHEAD LADO DIR. (PAR);;;
1300003056;PRANCHETA PONTO DIARIO LEITOSA;;;
1300003078;PLACA TAMPA BALDE COMPLETO 6X2;;;
1300003080;PLACA TAMPA BALDE INCOMPLETO 6X2;;;
1300003123;PRANCHETA ESPELHO DE PONTO LEITOSA;;;
1500003012;FANTA GUARANA LT 350ML 12UN FT;;;
2500001385;FANTA GUA ZERO LT 350ML 12UN;;;
1000005364;PAO INTEGRAL CONG.-CX MB;;;
1300001179;CORTINA DE AR EOS C/ CONTROLE 1,50CM PLASTICO 220V;;;
1500001380;BORRACHA PLASTICA RADEX;;;
2400001344;FAX TELEFONE;;;
2500001136;FANTA LAR LT 12 LISO;;;
2400001664;MONITOR 19' LCD;;;
1300002264;VALVULA EXPANSÃO TIXA 8 (EMERSON);;;
1300002481;UNIAO C/VALVULA TIPO SCHRADER 1/4SAE M X 1/4 SOLDA 100MM;;;
1500002172;ENV BRANCO RPC70 114X229 S/RPC UN;;;
SPED325681472;DIRECIONADOR DE AR PARA MÃQUINA HT C-716;;;
SPED325681473;DISPENSADOR DE COBERTURA SOLIDAS COPO P 1OZ;;;
SPED325681474;SUPORTE PARA DISPENSADORE DE MC MIX;;;
SPED325681475;PORTA GUARDANAPO CÃD. 29473 (P/ mÃ¡quina HT);;;
SPED325681476;KIT MALETA PIRÃMETRO PEQUENA;;;
1300000580;PENTE DE ALETA PLASTICO ( PC );;;
1300000727;MOTOR 1/25 (MICRO VENT. P/ CONDENSADOR R-8000);;;
1300000999;CONJUNTO ELETRODO SENSOR NIVEL;;;
1300001129;MANIFOLD GAS R12, 22, 502 C/ MANG ( PC );;;
1300002238;TERMOSTATO KP61;;;
2500001137;FANTA UVA LT12PKLISO;;;
1300002260;VALVULA EXPANSÃO TIE-HW (ALCO) (ALCO);;;
SPED321984071;Dioxido Carbono Cil T45 Kg;;;
SPED322155731;Dioxido Carbono Cil T34 Kg;;;
SPED323515824;LUVA DE VINIL TRANSP G PAR;;;
1300002420;FONTE DE ALIMENTAÃÃO CHAVEADA 3,5 AMPER 12VOLTS;;;
1500002900;SAPATO NÂº 45  AZUL MARINHO STICKY SHOE;;;
SPED320521581;Dioxido Carbono Cil T45 Kg;;;
1600001486;KAY QSR DESENGORDURANTE;;;
2400001148;LUMINOSO;;;
SPED335588581;Cesta de natal;;;
SPED3355885821;Cesta de natal importado;;;
1000004567;COBERTURA CARAMELO;;;
1300002180;MANGUEIRA P/ MANIFOLD 0,90CM;;;
1500001278;ALFINETE MAPA N.1 SORTIDO C/50 BACCHI;;;
POS-64644;Argentina;;;
POS-64767;Espanha HBOG;;;
SPED316812171;Dioxido Carbono Cil T45 Kg;;;
SPED317284281;Dioxido Carbono Cil K27 Kg;;;
1000003134;CENOURA;;;
1000004269;ETIQUETA TOMATINHO;;;
1000004831;COPO MCFLURRY KITKAT 1000UN;;;
1000004957;BRINQUEDO MARIO C/ BLOOO 150UN;;;
1000005476;BRINQ CASCO DO KOOPA 150UN;;;
SPED315279061;Dioxido Carbono Cil T34 Kg;;;
SPED315357342;Dioxido Carbono Cil K27 Kg;;;
SPED315531281;Dioxido Carbono Cil T45 Kg;;;
1300003006;FILTRO CARC. AP12TR CONTA 522110 SUBCONTA 522856;;;
1600000752;LP DETERGENTE P/ LAVAR PANOS;;;
2500000101;FANTA BAG 10 LITROS;;;
2500000976;COCA-COLA 600ML CX12;;;
1000004588;PAO GRAN CHEDDAR CX CONG-MB;;;
1300002112;CORREIA A-41;;;
1300002116;CORREIA A-45;;;
1300003012;MANGUEIRA ATOXICA TRANCADA DE 1/2";;;
1300003013;MANGUEIRA ATOXICA DE 3/8";;;
1300003014;MANGUEIRA ATOXICA DE 1/4";;;
1500001391;CADERNO CD 100F NUMERADAS C/PAUTA S/MARG;;;
1500001474;CLIPS N.8/0 500G 180U GALVANIZADO BACCHI;;;
1500001621;FITA DUPLA FACE 12X30 PAPEL 9400 SCOTCH;;;
1500001952;REGUA 30 CM CRISTAL 030 ACRINIL;;;
1500003138;CORRETIVO LIQ 18ML ECOLUTIONS -BIC;;;
1300000124;Taylor Freezer;;;
1300002624;MANG JOGO 1.5M R134A/404A/407C/507C;;;
1500002159;COLA BRANCA 40G BIC;;;
SPED327306651;Dioxido Carbono Cil T34 Kg;;;
1300002080;COMPRESSOR 1/3+(TECUMSEH);;;
1300002192;MOTOR ELÃTRICO EBERLE 5 CV TRIFÃSICO;;;
SPED323895992;SUPORTE IMPRESSORA LATERAL ESQUERDA DA MESA DE CONDIMENTAÃÃO;;;
1300002522;GAXETA GPB SOLDADA PVC M65 PRETO FREEZER SUNDAE NOVO 295X396MM;;;
1300002523;GAXETA GPB SOLDADA PVC FREEZER SUNDAE ANTIGA M16 295X396MM;;;
1300002524;GAXETA GPB SOLDADA PVC M114 PRETO BEVEREGE 580X616MM;;;
1300002571;GAXETA GPB SOLDADA PVC M114 PRETO 605X1525MM;;;
1300002600;KN53-1000BR ESGUICHO DE PRE LAVAGEM DE PAREDE C/MISTURADOR ITW SPRAY COMPONENT HARDWARE;;;
SPED321983711;Dioxido Carbono Cil T45 Kg;;;
SPED321983712;Dioxido Carbono Cil K27 Kg;;;
SPED322155712;Dioxido Carbono Cil T34 Kg;;;
SPED323515904;LUVA DE VINIL TRANSP G PAR;;;
1300000228;MICRO MOTOR ELGIM 1/25 BIVOLT ( PC );;;
1500001473;CLIPS N.8/0 25UN GALVANIZADO BACCHI;;;
1500002019;APONTADOR PLASTICO C/DEPOSITO RETANGULAR;;;
SPED320155271;Dioxido Carbono Cil K27 Kg;;;
SPED320427371;Dioxido Carbono Cil T45 Kg;;;
SPED318593191;Dioxido Carbono Cil T34 Kg;;;
SPED318779011;Dioxido Carbono Cil T45 Kg;;;
SPED318915331;Dioxido Carbono Cil K27 Kg;;;
1300000577;PENTE DE ALETA METAL ( PC );;;
1300000741;TRANSFORMADOR 28V 120VA 50/60HZ 5A;;;
1500001844;PASTA SUSP PP AZ C/GPO PLAST DELLOPLAST;;;
1500003004;ENV PLAST 12X22 0,12 S/FURO PT C/100;;;
1000005425;COPO REFRI FANTA GUAR 550 900U;;;
1500001752;LUVA PLASTICA DESCART GOFRADA RF 100 UN;;;
24186;BOLO CHOCOLATE;;;
2500001328;CRYSTAL PET 350ML C/G CX12UN;;;
2500001332;CRYSTAL PET 350ML S/G CX12UN;;;
25160;COOKIE FSB BAUNILHA;;;
29356;CARNE MCNUGGETS BRASLO;;;
32695;AGUA MINERAL SEM GAS (GARRAFA);;;
3438;MOSTARDA BAG  12 Kg;;;
38460;OVOMALTINE FLOCOS CROCANTE;;;
39418;BANANA PRATA;;;
39958;CHA CAMOMILA LEAO;;;
7114;AGUA CRYSTAL VIP COM GAS;;;
POS-58681;S C EEP;;;
POS-61384;MORBANA M;;;
POS-64545;Homem A;;;
SPED316952711;Dioxido Carbono Cil T45 Kg;;;
